//STEPDIAG 1
2025/06/09
///DUTY-RATIO
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
//STEPDIAG 3
2025/06/06
///DUTY-RATIO
SKRZYNIA_5040_-90_STOPNI_10BR,3,2,1,0,118.9
SKRZYNIA_5040_-90_STOPNI_10BR,16,9,0,0,122.3
SKRZYNIA_5040_-90_STOPNI_10BR,21,11,0,0,120.0
SKRZYNIA_5040_-90_STOPNI_10BR,32,15,0,0,121.2
SKRZYNIA_5040_-90_STOPNI_10BR,37,17,0,0,118.8
SKRZYNIA_5040_-90_STOPNI_10BR,48,21,0,0,120.8
SKRZYNIA_5040_-90_STOPNI_10BR,53,23,0,0,118.7
SKRZYNIA_5040_-90_STOPNI_10BR,64,27,0,0,121.2
SKRZYNIA_5040_-90_STOPNI_10BR,69,29,0,0,119.3
SKRZYNIA_5040_-90_STOPNI_10BR,80,33,0,0,120.4
SKRZYNIA_5040_-90_STOPNI_10BR,85,35,0,0,119.5
SKRZYNIA_5040_-90_STOPNI_10BR,96,39,0,0,101.5
SKRZYNIA_5040_-90_STOPNI_10BR,101,41,0,0,102.6
SKRZYNIA_5040_-90_STOPNI_10BR,106,42,0,0,110.1
SKRZYNIA_5040_-90_STOPNI_10BR,112,45,0,0,104.0
SKRZYNIA_5040_-90_STOPNI_10BR,117,47,0,0,106.8
SEARCH-R1,8,0,0,0,106.8
SKRZYNIA_5040_-90_STOPNI_10BR,133,53,0,0,100.4
SKRZYNIA_5040_-90_STOPNI_10BR,144,57,0,0,112.0
SKRZYNIA_5040_-90_STOPNI_10BR,149,59,0,0,111.5
SKRZYNIA_5040_-90_STOPNI_10BR,151,60,0,0,113.5
SKRZYNIA_5040_-90_STOPNI_10BR,152,61,0,1,107.3
SKRZYNIA_5040_-90_STOPNI_10BR,163,69,0,0,102.1
SKRZYNIA_5040_-90_STOPNI_10BR,168,71,0,0,112.3
SKRZYNIA_5040_-90_STOPNI_10BR,173,73,0,0,111.8
SKRZYNIA_5040_-90_STOPNI_10BR,184,77,0,0,112.6
SKRZYNIA_5040_-90_STOPNI_10BR,189,79,0,0,111.0
SKRZYNIA_5040_-90_STOPNI_10BR,200,83,0,0,111.1
SKRZYNIA_5040_-90_STOPNI_10BR,205,85,0,0,110.3
SKRZYNIA_5040_-90_STOPNI_10BR,216,89,0,0,112.5
SKRZYNIA_5040_-90_STOPNI_10BR,221,91,0,0,111.2
SKRZYNIA_5040_-90_STOPNI_10BR,226,92,0,0,116.7
SKRZYNIA_5040_-90_STOPNI_10BR,227,93,0,0,115.8
SKRZYNIA_5040_-90_STOPNI_10BR,232,95,0,0,109.5
SKRZYNIA_5040_-90_STOPNI_10BR,237,97,0,0,108.6
SKRZYNIA_5040_-90_STOPNI_10BR,248,101,0,0,108.5
SKRZYNIA_5040_-90_STOPNI_10BR,253,103,0,0,106.4
SKRZYNIA_5040_-90_STOPNI_10BR,258,104,0,0,113.6
SKRZYNIA_5040_-90_STOPNI_10BR,264,107,0,0,109.7
SKRZYNIA_5040_-90_STOPNI_10BR,269,109,0,0,107.9
SKRZYNIA_5040_-90_STOPNI_10BR,274,113,0,3,152.3
SKRZYNIA_5040_-90_STOPNI_10BR,276,115,0,3,105.4
SKRZYNIA_5040_-90_STOPNI_10BR,288,121,0,0,110.1
SKRZYNIA_5040_-90_STOPNI_10BR,293,123,0,0,107.0
SKRZYNIA_5040_-90_STOPNI_10BR,298,124,0,0,110.5
SKRZYNIA_5040_-90_STOPNI_10BR,304,127,0,0,115.7
SKRZYNIA_5040_-90_STOPNI_10BR,309,129,0,0,113.9
SKRZYNIA_5040_-90_STOPNI_10BR,320,133,0,0,108.5
SKRZYNIA_5040_-90_STOPNI_10BR,325,135,0,0,110.6
SKRZYNIA_5040_-90_STOPNI_10BR,330,139,1,0,102.2
///OVERHAUL
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
///ENCNOISE-LV
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
,0,0,0,0,0
